,package,description,category
49438,,"['every', 'posse', 'inner', 'desire', 'part', 'noble', 'cause', 'time', 'make', 'happen', 'robi', 'delighted', 'make', 'part', 'great', 'contribution', 'country', 'robi', 'blood', 'finder', 'made', 'way', 'wherever', 'town', 'village', 'donate', 'blood', 'nearest', 'place', 'live', 'alone', 'every', 'step', 'example', 'family', 'member', 'need', 'surgery', 'urgent', 'blood', 'would', 'call', 'people', 'search', 'blood', 'donor', 'quite', 'time', 'consuming', 'process', 'process', 'brought', 'fingertip', 'efficient', 'time', 'saving', 'robi', 'blood', 'finder', 'exactly', 'thing', 'blood', 'bank', 'providing', 'list', 'people', 'willing', 'donate', 'blood', 'solution', 'time', 'go', 'microsoft', 'store', 'download', 'register', 'avail', 'facility', 'great', 'spirit', 'desire', 'accountable', 'community', 'helping', 'others', 'tap', 'mobile', 'screen', 'wait', 'moment', 'someone', 'need', 'blood', 'urgently', 'madly', 'run', 'search', 'install', 'save', 'life', 'instantly']",Medical
49705,,"['peaklogic', 'prtms', 'application', 'allows', 'coordination', 'healthcare', 'provider', 'delivering', 'prtms', 'treatment', 'peaklogic', 'innovative', 'personalized', 'subjective', 'objective', 'analysis', 'algorithm']",Medical
49711,,"['holocule', 'directx', 'hololens', 'dynamically', 'render', 'molecule', 'integrated', '3rd', 'party', 'service', 'dynamically', 'load', 'molecule', 'internet', 'holocule', 'support', 'manipulation', 'molecule', 'including', 'zoom', 'rotate', 'load', 'molecule', 'first', 'place', 'molecule', 'right', 'location', 'table', 'begin', 'interaction', 'also', 'change', 'molecule', 'rendered', 'voice', 'command', 'invoke', 'interaction']",Medical
49788,,"['pegasus', 'detect', 'chemical', 'concentration', 'using', 'device', 'take', 'photo', 'predict', 'result']",Medical
50089,,"['thuasne', 'care', 'est', 'une', 'application', 'destinée', 'et', 'réservée', 'aux', 'professionnels', 'de', 'santé', 'elle', 'permet', ""d'accéder"", 'rapidement', 'à', ""l'information"", 'à', 'tout', 'moment', 'thuasne', 'care', 'intègre', 'un', 'catalogue', 'digital', 'ainsi', 'que', 'le', 'arbres', 'décisionnels', 'pour', 'le', 'produits', 'de', 'la', 'marque', 'ce', 'qui', 'permet', 'à', 'chaque', 'professionnel', 'de', 'santé', 'de', 'prescrire', 'ou', 'délivrer', 'le', 'produit', 'le', 'plus', 'adapté', 'aux', 'patient', 'pour', 'chaque', 'produit', 'vous', 'retrouverez', 'le', 'information', 'détaillées', 'de', 'vidéos', 'de', 'mise', 'en', 'place', 'via', 'thuasne', 'care', 'vous', 'aurez', 'aussi', 'la', 'possibilité', ""d'accéder"", 'aux', 'événements', 'thuasne', 'et', 'de', 'le', 'gérer', 'dans', 'votre', 'espace', 'personnel', 'une', 'autre', 'fonctionnalité', 'vous', 'permettra', 'aisément', ""d'accéder"", 'à', ""l'historique"", 'de', 'votre', 'navigation', 'et', 'de', 'gérer', 'vos', 'favoris', 'bonne', 'navigation']",Medical
50117,,"['ecdc', 'threat', 'report', 'give', 'direct', 'access', 'key', 'update', 'report', 'communicable', 'disease', 'threat', 'concern', 'eu', 'search', 'specific', 'disease', 'virus', 'avian', 'influenza', 'zika', 'specific', 'report', 'type', 'including', 'weekly', 'communicable', 'disease', 'threat', 'report', 'cdtr', 'rapid', 'risk', 'assessment', 'epidemiologic', 'update', 'create', 'offline', 'folder', 'folder', 'function', 'alerted', 'report', 'push', 'notification', 'application', 'accessed', 'anyone', 'ecdc', 'partner', 'access', 'additional', 'report', 'logging', 'ecdc', 'credential', 'european', 'centre', 'disease', 'prevention', 'control', 'ecdc', 'eu', 'agency', 'aimed', 'strengthening', 'europe', 'defence', 'infectious', 'disease', '//ecdc.europa.eu']",Medical
50130,,"['forehand', 'intravenous', 'catheterization', 'interactive', 'serious', 'step', 'step', 'training', 'well', 'self', 'test', 'module', 'requires', 'login', 'credential']",Medical
50489,,"['would', 'move', 'hospital', 'image', 'viewing', 'technique', 'next', 'century', 'take', 'patient', 'image', 'data', 'mobile', 'device', 'wherever', 'go', 'mray', 'connect', 'entire', 'hospital', 'doctor', 'office', 'enables', 'instant', 'case', 'based', 'communication', 'developed', 'mray', 'combine', 'power', 'mobility', 'modern', 'mobile', 'device', 'access', 'radiological', 'image', 'anywhere', 'anytime', 'contrast', 'solution', 'mray', 'specifically', 'designed', 'mobile', 'device', 'important', 'tool', 'annotation', 'measurement', 'available', 'well', 'adaptable', 'level', 'window', 'image', 'data', 'encrypted', 'stored', 'temporally', 'locally', 'device', 'removing', 'permanent', 'internet', 'wi-fi', 'connection', 'ensuring', 'highest', 'security', 'standard', 'notably', 'mray', 'implement', 'well-established', 'security', 'measure', 'protect', 'image', 'data', 'privacy', 'individual', 'user', 'device', 'authentication', 'control', 'image', 'access', 'every', 'user', 'every', 'image', 'mray', 'ensuring', 'high', 'standard', 'networking', 'colleague', 'anytime', 'anywhere', 'integrated', 'instant', 'messenger', 'offer', 'secure', 'communication', 'platform', 'share', 'dicom', 'image', 'well', 'key', 'image', 'audio', 'text', 'message', 'e.g', 'easily', 'share', 'current', 'state', 'viewer', 'another', 'colleague', 'secondary', 'opinion', 'moreover', 'offer', 'telephony', 'feature', 'using', 'voip', 'enabling', 'every', 'aspect', 'mobile', 'device', 'without', 'compromising', 'patient', 'confidentiality', 'last', 'least', 'mray', 'work', 'seamlessly', 'existing', 'infrastructure', 'minimal', 'server', 'application', 'need', 'installed', 'read', 'dicom', 'file', 'disk', 'able', 'receive', 'file', 'directly', 'pac', 'start', 'simplifying', 'everyday', 'life', 'work', 'check', 'demo', 'mode', 'view', 'patient', 'image', 'data', 'anywhere', 'anytime', 'mray', 'enables', 'physician', 'access', 'image', 'home', 'background', 'duty', 'go', 'u', 'access', 'image', 'data', 'mray', 'detail', 'viewer', 'radiological', 'image', 'ct', 'mr', 'pr', 'etc', 'full', 'functional', 'client', 'remote', 'desktop', 'viewer', 'communication', 'messaging', 'audio', 'message', 'voip', 'intelligent', 'connection', 'management', 'mprs', 'optional', 'pseudonymization', 'query/retrieve', 'functionality', 'high', 'security', 'due', 'aes-256', 'based', 'encryption', 'server', 'work', 'seamlessly', 'every', 'pac', 'intended', 'purpose', 'software', 'mray', 'radiology', 'instrument', 'used', 'medical', 'specialist', 'visualization', 'image', 'data', 'image', 'processing', 'allows', 'calculation', 'visualization', 'healthy', 'abnormal', 'tissue']",Medical
50516,,"['heartbeat™', 'pulse', 'crm', 'clm', 'application', 'designed', 'life', 'science', 'organisation', 'looking', 'strengthen', 'field', 'sale', 'team', 'capability', 'pharma', 'organisation', 'sale', 'team', 'tablet', 'based', 'content', 'engage', 'customer', 'interactive', 'compelling', 'edetailing', 'content', 'microsoft', 'surface', 'tablet', 'enhances', 'face-to-face', 'experience', 'integrating', 'directly', 'existing', 'functionality', 'sale', 'team', 'extend', 'face-to', 'face', 'call', 'drive', 'continuity', 'communication', 'every', 'tap', 'interaction', 'tracked', 'proprietary', 'analytics', 'customer', 'prioritise', 'matter', 'adjust', 'communication', 'accordingly', 'heartbeat™', 'used', 'conjunction', 'platform', 'test', 'early', 'clm', 'campaign', 'concept', 'prototype', 'customer', 'able', 'publish', 'content', 'heartbeat™', 'test', 'customer', 'research', 'group', 'sale', 'team', 'refining', 'improving', 'creative']",Medical
50950,,"['family', 'medical', 'history', 'homemedicalhistory', 'track', 'physical', 'health', 'family', 'member', 'record', 'detailed', 'information', 'medical', 'prescription', 'change', 'important', 'physical', 'indicator', 'current', 'version', 'project', 'diagnostic', 'test', 'result', 'medical', 'visit', 'medical', 'record', 'allergy', 'medication', 'blood', 'pressure', 'record', 'weight', 'record', 'blood', 'glucose', 'record', 'etc', 'related', 'item', 'development', 'added', 'future', 'version', '【function】', 'easy', 'quick', 'search', 'data', 'filter', 'data', 'different', 'date', 'period', 'two', 'date', 'add', 'multiple', 'family', 'member', 'personal', 'information', 'including', 'basic', 'data', 'blood', 'type', 'height', 'weight', 'record', 'medical', 'visit', 'visit', 'family', 'member', 'time', 'period', 'including', 'diagnosis', 'result', 'treatment', 'plan', 'attending', 'doctor', 'visit', 'location', 'etc', 'record', 'list', 'prescription', 'drug', 'family', 'member', 'time', 'period', 'including', 'drug', 'indication', 'side', 'effect', 'starting', 'time', 'dosage', 'frequency', 'administration', 'record', 'allergy', 'information', 'family', 'member', 'time', 'including', 'allergic', 'symptom', 'cause', 'allergic', 'part', 'allergy', 'etc', 'time', 'well', 'treatment', 'plan', 'allergic', 'symptom', 'record', 'blood', 'pressure', 'trend', 'family', 'member', 'time', 'period', 'including', 'systolic', 'blood', 'pressure', 'diastolic', 'blood', 'pressure', 'heart', 'rate', 'change', 'detailed', 'recording', 'time', 'record', 'blood', 'glucose', 'trend', 'family', 'member', 'time', 'period', 'including', 'meal', 'time', 'detailed', 'recording', 'time', 'record', 'blood', 'glucose', 'data', 'morning', 'noon', 'evening', 'meal', 'day', 'view', 'blood', 'pressure', 'statistic', 'two', 'date', 'range', 'including', 'trend', 'systolic', 'blood', 'pressure', 'diastolic', 'blood', 'pressure', 'heart', 'rate', 'change', 'view', 'blood', 'glucose', 'statistic', 'two', 'date', 'range', 'view', 'weight', 'trend', 'bar', 'graph', 'two', 'date', 'range', 'know', 'weight', 'change', 'according', 'trend', 'day', 'appropriate', 'physical', 'exercise', 'according', 'change', 'body', 'weight', 'password', 'protect', 'data', 'add', 'edit', 'verify', 'remove', 'password', 'etc', 'data', 'stored', 'device', 'used', 'without', 'internet', 'connection']",Medical
51041,,"['note', 'goofy', 'anatomist', 'available', 'english', 'introducing', 'goofy', 'anatomist', 'offering', 'thorax', 'anatomy', 'learning', 'resource', 'designed', 'student', 'teacher', 'lecturer', 'school', 'university', 'studying', 'human', 'heart', 'lung', 'thorax', 'teacher', 'lecturer', 'looking', 'inspire', 'student', 'curious', 'human', 'body', 'work', 'goofy', 'anatomist', 'goofy', 'anatomist', 'educational', 'run', 'across', 'variety', 'window', 'device', 'including', 'pc', 'tablet', 'surface', 'hub', 'hololens', 'created', 'student', 'aim', 'helping', 'student', 'learn', 'thorax', 'goofy', 'anatomist', 'provides', 'extensive', 'set', 'resource', 'goofy', 'anatomist', 'contains', 'huge', 'selection', 'useful', 'easy-to-understand', 'note', 'diagram', 'designed', 'specifically', 'note', 'diagram', 'grouped', 'section', 'bone', 'boundary', 'muscle', 'pleura', 'artery', 'vein', 'nerve', 'heart', 'part', 'heart', 'part', 'lung', 'breast', 'lymphatics', 'also', 'provides', 'video', 'tutorial', 'guide', 'potentially', 'difficult', 'topic', 'coronary', 'artery', 'heart', 'valve', 'downloadable', 'pdf', 'quiz', 'question', 'interactive', 'quiz', 'question', 'test', 'knowledge', 'thorax', 'annotate', 'blank', 'template', 'thorax', 'inking', 'zone', 'using', 'mouse', 'touchscreen', 'save', 'annotation', 'editing', 'later', 'export', 'inclusion', 'note', 'spotter', 'preparation', 'take', 'two', 'timed', 'ten-question', 'identification', 'test', 'spotter', 'exam', 'revision', 'photograph', 'anatomical', 'model', 'x-ray', 'unique', 'diagram', 'used', 'reasoned', 'answer', 'walkthrough', 'video', 'provided', 'throughout', 'find', 'clinical', 'note', 'put', 'learning', 'context', 'revision', 'tip', 'prepare', 'exam', 'great', 'resource', 'available', 'give', 'goofy', 'anatomist', 'go']",Medical
51094,,"['paciente', 'é', 'única', 'plataforma', 'de', 'simulação', 'de', 'casos', 'clínicos', 'pessoas', 'reais', 'onde', 'você', 'pode', 'interagir', 'e', 'decidir', 'cada', 'etapa', 'da', 'consulta', 'médica', 'você', 'atenderá', 'paciente', 'fazendo', 'perguntas', 'adequadas', 'na', 'anamnese', 'realizará', 'exame', 'físico', 'terá', 'acesso', 'todos', 'o', 'exames', 'laboratoriais', 'e', 'de', 'imagem', 'seu', 'paciente', 'para', 'final', 'decidir', 'melhor', 'conduta']",Medical
51131,,"['tremaan', 'measure', 'frequency', 'tremor', 'e.g', 'parkinsonian', 'tremor', 'video']",Medical
51207,,"['complex', 'rehab', 'system', 'cr', 'health', 'record', 'provides', 'convenient', 'digital', 'record', 'system', 'assistive', 'technology', 'professional', 'atp', 'used', 'conjunction', 'cr', 'scanner', 'atp', 'perform', 'client', 'evaluation', 'anywhere', 'time', 'using', 'health', 'record', 'allows', 'atp', 'take', 'precise', 'measurement', '3d', 'model', 'collect', 'store', 'client', 'information', 'track', 'health', 'history', 'client', 'collaborate', 'colleague', 'difficult', 'measurement', 'complex', 'rehab', 'case']",Medical
51474,,"['remedy', 'reminder', 'software', 'application', 'help', 'user', 'never', 'forget', 'medication', 'user', 'simply', 'need', 'add', 'medicine', 'desired', 'day', 'setup', 'alarm', 'remedy', 'reminder', 'automatically', 'notify', 'user', 'day', 'time', 'set', 'match', 'current', 'day', 'time', 'application', 'also', 'automatically', 'creates', 'medicine', 'receival', 'history', 'user', 'know', 'medicine', 'received', 'skipped', 'exact', 'day', 'well', 'many', 'time', 'received', 'skipped']",Medical
51525,,"['profmed', 'mobi-app', 'provides', 'functionality', 'enhance', 'member', 'interaction', 'scheme', 'accessibility', 'information', 'request', 'international', 'embassy', 'letter', 'instantly', 'electronic', 'membership', 'card', 'give', 'convenient', 'access', 'membership', 'information', 'visiting', 'healthcare', 'provider', 'also', 'e-mail', 'fax', 'functionality', 'chat', 'u', 'online', 'submit', 'document', 'claim', 'view', 'document', 'latest', 'statement', 'tax', 'certificate', 'view', 'latest', 'newsfeeds', 'message', 'sent', 'based', 'current', 'location', 'also', 'find', 'nearest', 'hospital', 'emergency', 'room', 'search', 'hospital', 'emergency', 'room', 'specific', 'area', 'navigate', 'way', 'emergency', 'room', 'profmed', 'largest', 'restricted', 'medical', 'scheme', 'south', 'africa', 'uniquely', 'designed', 'graduate', 'professional', 'although', 'registered', 'profmed', 'providing', 'professional', 'benefit', 'since', 'making', 'longest', 'established', 'medical', 'scheme', 'south', 'africa', 'profmed', 'serf', 'discerning', 'member', 'providing', 'life', 'exceptional', 'medical', 'benefit']",Medical
51570,,"['try', 'featuring', 'full', 'female', 'model', 'evolution', 'equality', 'revolution', 'anatomy', 'education', 'explore', 'incredible', 'full-', 'female', 'model', 'result', 'year', 'dedicated', 'research', 'development', 'designed', 'remote', 'teaching', 'learning', 'world', 'leading', '3d', 'anatomy', 'platform', 'ground-breaking', 'technology', 'model', 'content', 'atlas', 'anatomy', 'learning', 'platform', 'unique', 'collaboration', 'learning', 'tool', 'download', 'create', 'account', '3-day', 'trial', 'premium', 'content', 'access', 'complete', 'anatomy', 'compatible', 'device', 'single', 'annual', 'subscription', 'experience', 'best', 'anatomy', 'platform', 'available', 'today', 'detailed', 'complete', 'human', 'anatomy', 'model', 'thousand', 'individual', 'interactive', 'structure', 'including', 'living', 'beating', 'dissectible', 'human', 'heart', 'full', '3d', 'unique', 'dissection', 'course', 'spine', 'abdomen', 'collaboration', 'gray', 'family', 'textbook', 'atlas', 'screen', 'inspired', 'gray', 'family', 'textbook', 'radiology', 'view', 'radiological', 'image', 'parallel', 'interactive', '3d', 'model', 'dynamic', 'cross-sections', 'real-time', 'muscle', 'motion', 'insertion', 'origin', 'mapping', 'bony', 'surface', 'landmark', 'mapping', 'layered', 'system', 'nerve', 'tracer', 'blood', 'supply', 'tracer', 'stunning', 'microscopic', 'anatomy', 'model', 'ar', 'mode', 'including', 'multiuser', 'ar', 'compatible', 'device', 'clinical', 'video', 'cardiology', 'orthopedics', 'ophthalmology', 'dentistry', 'fitness', 'creative', 'tool', 'including', 'virtual', 'dissection', 'complete', 'course', 'delivered', 'leading', 'expert', 'human', 'anatomy', 'point', 'care', 'ultrasound', 'cadaveric', 'imagery', 'clinical', 'correlate', 'many', 'english', 'spanish', 'chinese', 'language', 'best', 'best', 'complete', 'anatomy', 'recognised', 'best', 'world', 'leading', 'college', 'anatomist', 'complete', 'anatomy', 'wider', 'depth', 'breadth', 'offering', 'anatomy', 'platform', 'currently', 'available', 'e.g', 'primal', 'picture', 'visible', 'body', 'well', 'detail', 'model', 'anatomy', 'offer', 'ability', 'share', 'content', 'fewer', 'tool', 'dissect', 'label', 'model', 'journal', 'medical', 'library', 'association', 'complete', 'anatomy', 'lifesaver', 'helped', 'pas', 'exam', 'device', 'accuracy', 'amazing', 'love', 'amy', 'morgan', 'medical', 'student', 'trinity', 'college', 'dublin', 'would', 'definitely', 'recommend', 'platform', 'institution', 'teaching', 'anatomy', 'jorgen', 'olsen', 'educator', 'university', 'copenhagen', 'would', 'able', 'deliver', 'teaching', 'without', 'complete', 'anatomy', 'especially', 'teaching', 'expected', 'online', 'munesh', 'khamuani', 'educator', 'university', 'birmingham', 'student', 'license', 'includes', 'access', '3d', 'model', 'across', 'available', 'platform', 'access', 'course', 'access', 'video', 'access', 'vast', 'library', 'curated', 'learning', 'material', 'pro', 'license', 'benefit', 'student', 'license', 'plus', 'license', 'clinical', 'practice', 'patient', 'education', 'license', 'present/teach', 'classroom', 'lab', 'lecture', 'theatre', 'subscription', 'charged', 'annually', 'automatically', 'renew', 'unless', 'auto-renew', 'turned', 'least', '24-hours', 'end', 'current', 'period', 'payment', 'charged', 'confirmation', 'purchase', 'charged', 'current', 'annual', 'subscription', 'cost', 'year', 'renewal', 'within', '24-hours', 'prior', 'end', 'current', 'period', 'manage', 'subscription', 'turn', 'auto-renewal', 'going', 'account', 'setting', 'time', 'purchase', 'trial', 'interrupted', 'paid', 'subscription', 'purchased', 'term', '//3d4medical.com/terms', 'privacy', 'policy', '//3d4medical.com/privacy-policy', 'please', 'customer', 'info', '3d4medical.com', 'account/purchase', 'query', 'reviewing', ""'re"", 'happy']",Medical
